antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({57.0, 959.0})",frozenset({1483.0}),0.016030826249374946,0.059240521222460804,0.005353413536488514,0.33394495412844033,5.637103577708335,1.0,0.0044037390338488355,1.4124350301205477,0.8360057973832934,0.07656710138830458,0.2920028329270108,0.21215619106620626
frozenset({1163.0}),frozenset({959.0}),0.02503162043709739,0.0757419772332853,0.008353678265729329,0.3337250293772033,4.406077601451177,1.0,0.006457733840470459,1.387202076498191,0.7928880378147725,0.09038828771483132,0.2791244931492833,0.2220081457565628
"frozenset({589.0, 1135.0})",frozenset({959.0}),0.01623672677000912,0.0757419772332853,0.005412242256669706,0.3333333333333333,4.400906148867313,1.0,0.004182440467312601,1.386387034150072,0.7855284795933621,0.06252123683316343,0.27870069802473846,0.20239482200647246
frozenset({793.0}),frozenset({57.0}),0.01661911345118687,0.027884813365885226,0.005529899697032091,0.3327433628318584,11.932780702737015,1.0,0.005066478820139273,1.4568835025153177,0.9316809477987709,0.14188679245283017,0.3136033195011858,0.2655277995593891
"frozenset({1483.0, 959.0})",frozenset({57.0}),0.01608965496955614,0.027884813365885226,0.005353413536488514,0.33272394881170014,11.93208448075039,1.0,0.004904756510540953,1.4568411153119474,0.9311746250759704,0.1386138613861386,0.3135833485960655,0.2623535355872847
frozenset({1051.0}),frozenset({959.0}),0.08659587610671529,0.0757419772332853,0.028679001088331324,0.33118206521739135,4.3725035616293795,1.0,0.0221200582117601,1.3819276886872567,0.8444214894799379,0.214568661971831,0.2763731357391526,0.35491142095821027
frozenset({1650.0}),frozenset({959.0}),0.022031355707856574,0.0757419772332853,0.007294761302467864,0.3311081441922563,4.371527603147237,1.0,0.005626062860024981,1.3817749681682023,0.7886214111350863,0.08062418725617684,0.2762931569634058,0.2137094119019534
frozenset({799.0}),frozenset({959.0}),0.019678206900608876,0.0757419772332853,0.006500573580021767,0.33034379671150976,4.361436138563572,1.0,0.0050101072809639715,1.380197806319045,0.7861885050929415,0.07310618590803837,0.27546617200691226,0.20808451971497818
frozenset({1120.0}),frozenset({959.0}),0.015383710327381828,0.0757419772332853,0.0050592699355825515,0.3288718929254302,4.342003007295475,1.0,0.003894077298202541,1.3771707860598057,0.781717257823149,0.058783321941216674,0.2738736472467013,0.1978340047151423
frozenset({624.0}),frozenset({126.0}),0.026149366120540047,0.031414536576756774,0.008588993146454098,0.32845894263217096,10.455635461297673,1.0,0.007767522928001389,1.4423324572583973,0.928641175993552,0.1753753753753754,0.3066785712492306,0.3009335911662727
frozenset({586.0}),frozenset({959.0}),0.01808983145571668,0.0757419772332853,0.005912286378209842,0.32682926829268294,4.31503480937722,1.0,0.004542126775936981,1.372991990341859,0.7824057473104192,0.06724657075945131,0.27166363166400426,0.2024437603599337
frozenset({844.0}),frozenset({1051.0}),0.022178427508309558,0.08659587610671529,0.0072359325822866725,0.3262599469496021,3.7676152909122362,1.0,0.005315372221535331,1.3557218689282218,0.7512414741510469,0.0712630359212051,0.26238558002272316,0.20490986477914888
frozenset({1265.0}),frozenset({1051.0}),0.015471953407653616,0.08659587610671529,0.005029855575491955,0.32509505703422054,3.754163265622417,1.0,0.003690048215073911,1.3533818849799093,0.745158111036507,0.05183388905729009,0.26111025195608784,0.19158964808232765
frozenset({586.0}),frozenset({1051.0}),0.01808983145571668,0.08659587610671529,0.005853457658028649,0.3235772357723577,3.736635626546483,1.0,0.004286952854498046,1.350345038928774,0.7458722827485941,0.059226190476190474,0.2594485326555516,0.19558617223400493
frozenset({196.0}),frozenset({1051.0}),0.03726799423478542,0.08659587610671529,0.012030473277053857,0.3228097868981847,3.72777320828043,1.0,0.008803218665552599,1.3488147144205034,0.760069607076346,0.10757496054708049,0.25860832528830013,0.23086820866648367
"frozenset({589.0, 1135.0})",frozenset({1384.0}),0.01623672677000912,0.026649410242080184,0.005235756096126129,0.322463768115942,12.100221550372716,1.0,0.004803056903443591,1.4366030094822773,0.9324975937351446,0.13906249999999998,0.3039134726855544,0.25946587964296
frozenset({793.0}),frozenset({396.0}),0.01661911345118687,0.017442715533723563,0.005353413536488514,0.3221238938053097,18.46753122714859,1.0,0.005063531068136782,1.4494644013667002,0.9618357683235644,0.1864754098360656,0.3100899897526977,0.3145189452163142
"frozenset({1051.0, 959.0})",frozenset({1483.0}),0.028679001088331324,0.059240521222460804,0.00920669470835662,0.321025641025641,5.419021210500853,1.0,0.0075077357357443515,1.3855596552992457,0.8395420576426637,0.11696562032884904,0.2782699783619022,0.23821887810964276
frozenset({586.0}),frozenset({589.0}),0.01808983145571668,0.04103303232638174,0.0057358002176662645,0.3170731707317073,7.7272663694378885,1.0,0.004993519578765045,1.4042016312363697,0.886627062949632,0.10743801652892562,0.28785156080503815,0.22842905848413322
frozenset({1529.0}),frozenset({959.0}),0.028884901608965497,0.0757419772332853,0.009147865988175427,0.3167006109979633,4.1813089988729155,1.0,0.006960066428123477,1.3526399081325096,0.7834709254733184,0.0958102279728897,0.26070494150906237,0.21873865501354475
frozenset({396.0}),frozenset({618.0}),0.017442715533723563,0.051210400917728036,0.005500485336941495,0.31534569983136596,6.157844777235467,1.0,0.004607236881365629,1.3857936755068654,0.852474998991443,0.0870982766651141,0.27839185755105866,0.21137761729075477
frozenset({1219.0}),frozenset({959.0}),0.021090096184957496,0.0757419772332853,0.006647645380474748,0.31520223152022314,4.161526316502146,1.0,0.0050502397953859,1.3496802491318423,0.7760709613257317,0.07371167645140247,0.2590837714019803,0.20148461090574263
frozenset({1384.0}),frozenset({589.0}),0.026649410242080184,0.04103303232638174,0.008383092625819925,0.31456953642384106,7.666251275843243,1.0,0.007289586513877641,1.3990725808571627,0.8933658221586727,0.14136904761904762,0.2852407990246404,0.2594353058463291
frozenset({84.0}),frozenset({1135.0}),0.040209430243845046,0.044474512456981495,0.012589346118775185,0.31309436722750544,7.039860583752317,1.0,0.01080105131250717,1.3910578716414337,0.893894730209285,0.17462260301917581,0.2811226474567802,0.29808157514814426
frozenset({1248.0}),frozenset({959.0}),0.025002206077006796,0.0757419772332853,0.007735976703826808,0.30941176470588233,4.085076413478012,1.0,0.005842260180360252,1.3383634060506089,0.7745725602314657,0.08317520556609741,0.2528187818950379,0.20577384351798972
frozenset({589.0}),frozenset({1051.0}),0.04103303232638174,0.08659587610671529,0.012648174838956378,0.30824372759856633,3.5595658991740695,1.0,0.009094883455338182,1.3204132153690489,0.7498348653171514,0.11000255819902788,0.2426613211982243,0.227151755103631
frozenset({1421.0}),frozenset({1051.0}),0.03950348560167074,0.08659587610671529,0.012148130717416243,0.3075204765450484,3.551213872656933,1.0,0.008727291772470553,1.3190341272996573,0.7479528925407801,0.10660815694372741,0.24186950185495798,0.22390290131600246
frozenset({396.0}),frozenset({793.0}),0.017442715533723563,0.01661911345118687,0.005353413536488514,0.3069139966273187,18.46753122714859,1.0,0.005063531068136782,1.4188439555314991,0.9626420011553528,0.1864754098360656,0.2952008597552929,0.3145189452163142
frozenset({396.0}),frozenset({84.0}),0.017442715533723563,0.040209430243845046,0.005353413536488514,0.3069139966273187,7.632885986348906,1.0,0.0046520518829720236,1.3848073184072989,0.8844145466555956,0.10236220472440945,0.277877877515751,0.22002612779427383
frozenset({396.0}),frozenset({317.0}),0.017442715533723563,0.019236991499249935,0.005323999176397917,0.3052276559865093,15.866704312803297,1.0,0.004988453805951842,1.4116321942741377,0.9536084605608485,0.16979362101313322,0.2916001745665764,0.290993032886221
frozenset({782.0}),frozenset({5.0}),0.016501456010824485,0.03670912139306409,0.005029855575491955,0.3048128342245989,8.303463081036611,1.0,0.004424101623628292,1.3856568792269,0.8943260022289244,0.10439560439560439,0.27832061819089715,0.22091603249691485
frozenset({1483.0}),frozenset({1051.0}),0.059240521222460804,0.08659587610671529,0.018001588375444893,0.3038728897715988,3.50909192716204,1.0,0.012871603539167439,1.3121226144943476,0.7600518576147174,0.14081914404049703,0.237876103228836,0.25587666227710376
frozenset({5.0}),frozenset({1483.0}),0.03670912139306409,0.059240521222460804,0.011118628114245374,0.30288461538461536,5.112794572607134,1.0,0.00894396062930167,1.3495032523153667,0.8350668165318995,0.13106796116504854,0.2589865950420776,0.24528540600412496
"frozenset({1051.0, 1483.0})",frozenset({1163.0}),0.018001588375444893,0.02503162043709739,0.005412242256669706,0.3006535947712418,12.010952128599188,1.0,0.004961633329190704,1.3941136642348047,0.9335480005990713,0.14386239249413602,0.2826983726976983,0.258434905493729
frozenset({396.0}),frozenset({1529.0}),0.017442715533723563,0.028884901608965497,0.005206341736035533,0.29848229342327154,10.333505630866561,1.0,0.004702510614050753,1.3843058974660662,0.9192618428592401,0.12660944206008587,0.2776163116616981,0.23936334630430378
frozenset({48.0}),frozenset({1051.0}),0.02503162043709739,0.08659587610671529,0.007471247463011442,0.29847238542890714,3.4467274753486947,1.0,0.005303612360890234,1.3020216238411813,0.7280951229373647,0.07173114939282689,0.2319636005354251,0.19237477967097533
frozenset({317.0}),frozenset({1393.0}),0.019236991499249935,0.02044298026296438,0.005706385857575668,0.2966360856269113,14.510412954040437,1.0,0.0053131244200376885,1.39267454545222,0.9493465451720033,0.16796536796536796,0.2819571498125669,0.28788638813719664
frozenset({618.0}),frozenset({1051.0}),0.051210400917728036,0.08659587610671529,0.015177809806747653,0.2963813900057438,3.422580881802063,1.0,0.010743200273500859,1.2981523099577215,0.7460271798480375,0.1237706884144879,0.22967436692188428,0.23582656456808931
frozenset({707.0}),frozenset({1051.0}),0.020737123863870343,0.08659587610671529,0.006118186898844016,0.2950354609929078,3.4070382362010485,1.0,0.004322437489918691,1.2956738578365508,0.7214507527796006,0.06044754431851206,0.22820083622760717,0.18284381745297562
"frozenset({1051.0, 959.0})",frozenset({5.0}),0.028679001088331324,0.03670912139306409,0.008441921346001118,0.29435897435897435,8.018687541091387,1.0,0.007389140413617747,1.3651287887234917,0.9011349629230392,0.14824380165289258,0.2674683822798269,0.26216346153846154
frozenset({1173.0}),frozenset({959.0}),0.031855751978115715,0.0757419772332853,0.009353766508809602,0.29362880886426596,3.8766984912459996,1.0,0.006940948867733978,1.308459396936408,0.766464863836115,0.09520958083832336,0.2357424293475415,0.20856197724766695
"frozenset({1051.0, 1483.0})",frozenset({342.0}),0.018001588375444893,0.03906227020031179,0.005235756096126129,0.2908496732026144,7.445795436648556,1.0,0.004532573186969709,1.355055047551634,0.8815655957984224,0.10102156640181612,0.26202260062656596,0.21244290889046383
frozenset({808.0}),frozenset({396.0}),0.026619995881989586,0.017442715533723563,0.007735976703826808,0.2906077348066298,16.66069335619055,1.0,0.007271651688148371,1.3850690692242682,0.9656850196180806,0.21295546558704453,0.27801434439650924,0.36705766166975673
frozenset({396.0}),frozenset({683.0}),0.017442715533723563,0.03826808247786569,0.0050592699355825515,0.2900505902192243,7.579438828349707,1.0,0.004391770658900069,1.3546485204052865,0.8834743019217863,0.09988385598141697,0.2618011351750358,0.21112829280369363
frozenset({84.0}),frozenset({1051.0}),0.040209430243845046,0.08659587610671529,0.011618672235785511,0.28895391367959034,3.336809172338666,1.0,0.008136701396067895,1.2845920137470372,0.7296513653273955,0.10086823289070482,0.22154272383876059,0.21156255466588214
frozenset({1135.0}),frozenset({1051.0}),0.044474512456981495,0.08659587610671529,0.012765832279318764,0.2870370370370371,3.314673284017714,1.0,0.008914522908687428,1.2811382516944774,0.730813725441519,0.10790651417205371,0.21944411645084694,0.21722775764895336
frozenset({57.0}),frozenset({618.0}),0.027884813365885226,0.051210400917728036,0.008000705944642174,0.2869198312236287,5.602764791562151,1.0,0.00657271347265917,1.3305510945709969,0.8450816345782465,0.11253620190318574,0.2484317181953653,0.22157594088464605
frozenset({1542.0}),frozenset({1051.0}),0.031061564255669617,0.08659587610671529,0.00888313674736006,0.28598484848484845,3.302522722126153,1.0,0.006193333377395319,1.2792503379725577,0.7195515723375387,0.08166576527852894,0.2182921744739443,0.19428318511198944
"frozenset({1051.0, 959.0})",frozenset({57.0}),0.028679001088331324,0.027884813365885226,0.008147777745095156,0.2841025641025641,10.18843340906632,1.0,0.007348069152227018,1.3578972879201459,0.9284772846982878,0.16828675577156743,0.26356727500967875,0.28814832846478416
frozenset({589.0}),frozenset({959.0}),0.04103303232638174,0.0757419772332853,0.011648086595876107,0.2838709677419355,3.747868462261196,1.0,0.008540163595598642,1.2906305723318992,0.7645536247079098,0.11080022383883605,0.2251849433620578,0.2188286877544629
frozenset({1135.0}),frozenset({84.0}),0.044474512456981495,0.040209430243845046,0.012589346118775185,0.2830687830687831,7.039860583752318,1.0,0.01080105131250717,1.3387484699919798,0.8978847174612582,0.17462260301917581,0.2530336934719405,0.29808157514814426
frozenset({1384.0}),frozenset({1135.0}),0.026649410242080184,0.044474512456981495,0.007500661823102038,0.2814569536423841,6.32850003503977,1.0,0.006315442295319433,1.3298096646912054,0.8650374102075027,0.11789181692094314,0.2480126844075768,0.22505387364658888
frozenset({1219.0}),frozenset({808.0}),0.021090096184957496,0.026619995881989586,0.005912286378209842,0.2803347280334728,10.530983148015443,1.0,0.005350868104615509,1.3525454708383982,0.9245407577497129,0.1414496833216045,0.2606533225236908,0.2512170877736425
frozenset({936.0}),frozenset({959.0}),0.02456099067564785,0.0757419772332853,0.006882960261199517,0.2802395209580838,3.6999234928201843,1.0,0.005022662264617665,1.2841188835444373,0.7480981733288591,0.07367758186397984,0.221255903316529,0.1855566536829254
frozenset({1393.0}),frozenset({317.0}),0.02044298026296438,0.019236991499249935,0.005706385857575668,0.279136690647482,14.510412954040435,1.0,0.0053131244200376885,1.3605395028104215,0.9505153400897876,0.16796536796536796,0.2649974528969332,0.28788638813719664
frozenset({1384.0}),frozenset({84.0}),0.026649410242080184,0.040209430243845046,0.007383004382739654,0.2770419426048565,6.889974339968768,1.0,0.006311446780571121,1.32758817740317,0.8782668726743024,0.1241345202769535,0.24675436477895513,0.2303278476740449
frozenset({317.0}),frozenset({396.0}),0.019236991499249935,0.017442715533723563,0.005323999176397917,0.2767584097859327,15.866704312803295,1.0,0.004988453805951842,1.3585464356045345,0.9553530581103855,0.16979362101313322,0.26391916110323177,0.290993032886221
frozenset({683.0}),frozenset({1051.0}),0.03826808247786569,0.08659587610671529,0.010559755272524046,0.2759415833973866,3.1865441612639107,1.0,0.007245897143429226,1.2615061201541014,0.7134840717186706,0.09238291302110138,0.20729675106305195,0.19894225908999766
frozenset({317.0}),frozenset({808.0}),0.019236991499249935,0.026619995881989586,0.005294584816307321,0.2752293577981651,10.339196107253281,1.0,0.004782496181815419,1.343017980365356,0.9209979106059244,0.1305293691080493,0.2554083306256563,0.23706219271123724
frozenset({126.0}),frozenset({624.0}),0.031414536576756774,0.026149366120540047,0.008588993146454098,0.27340823970037453,10.455635461297675,1.0,0.007767522928001389,1.3402995837413185,0.9336892117827605,0.1753753753753754,0.25389814924168275,0.3009335911662727
frozenset({1221.0}),frozenset({1051.0}),0.021413654145954055,0.08659587610671529,0.005853457658028649,0.2733516483516483,3.156635865832537,1.0,0.003999123516613561,1.2570098340157112,0.6981571417760901,0.0572991649870429,0.20446127552928825,0.17047337852365024
frozenset({1219.0}),frozenset({1483.0}),0.021090096184957496,0.059240521222460804,0.0057358002176662645,0.2719665271966527,4.590886804917876,1.0,0.00448641192703755,1.2921926174013325,0.7990287536982248,0.07689274447949526,0.22612156536611955,0.18439438574331146
frozenset({1483.0}),frozenset({959.0}),0.059240521222460804,0.0757419772332853,0.01608965496955614,0.27159880834160877,3.585842596966863,1.0,0.011602660759836559,1.2688859290062464,0.7665354783714224,0.13532904502721424,0.2119070933482806,0.24201299640381407
frozenset({48.0}),frozenset({1483.0}),0.02503162043709739,0.059240521222460804,0.006647645380474748,0.2655699177438308,4.482909877625132,1.0,0.0051647591387382966,1.2809381063034975,0.7968777449620853,0.08563849943160287,0.21932215531804447,0.18889220812712892
frozenset({808.0}),frozenset({618.0}),0.026619995881989586,0.051210400917728036,0.007059446421743095,0.26519337016574585,5.178506034190041,1.0,0.005696225760198139,1.291209905517979,0.828961053023893,0.09975062344139651,0.2255325832565991,0.2015225897353715
frozenset({936.0}),frozenset({1051.0}),0.02456099067564785,0.08659587610671529,0.006500573580021767,0.26467065868263473,3.0563887171309556,1.0,0.004373693074415176,1.2421701033402162,0.6897576165927255,0.062113546936481176,0.1949572789499737,0.16986929673262172
frozenset({1248.0}),frozenset({618.0}),0.025002206077006796,0.051210400917728036,0.006588816660293555,0.26352941176470585,5.146013447308848,1.0,0.00530844366326238,1.2882925866133084,0.826335016312616,0.09463455851288549,0.22377881360877677,0.19609555022468492
frozenset({126.0}),frozenset({1051.0}),0.031414536576756774,0.08659587610671529,0.00826543518545754,0.2631086142322097,3.038350393360202,1.0,0.005545065868106835,1.2395369813443813,0.692632774342814,0.07531492897346556,0.1932471438525242,0.17927849189871356
frozenset({1205.0}),frozenset({959.0}),0.01979586434097126,0.0757419772332853,0.005206341736035533,0.26300148588410105,3.472334569165741,1.0,0.003706963829808483,1.254083970407256,0.7263888125963405,0.05763594920221426,0.20260522931709576,0.16586967498088548
frozenset({342.0}),frozenset({1051.0}),0.03906227020031179,0.08659587610671529,0.010265611671618083,0.2628012048192771,3.034800462038371,1.0,0.006882980160904847,1.2390200986009012,0.6977445298553759,0.08896252867703287,0.19291059028889201,0.1906737002357255
frozenset({57.0}),frozenset({1483.0}),0.027884813365885226,0.059240521222460804,0.007324175662558461,0.2626582278481012,4.433759569092302,1.0,0.005672264784572378,1.275879808127478,0.796672848311762,0.09178031699225947,0.2162271135338116,0.1931463929707239
frozenset({808.0}),frozenset({1529.0}),0.026619995881989586,0.028884901608965497,0.00694178898138071,0.26077348066298345,9.028020389103308,1.0,0.006172873019498374,1.313690828167244,0.9135525100029297,0.14294367050272563,0.23878588587307126,0.2505496731217158
frozenset({1393.0}),frozenset({1051.0}),0.02044298026296438,0.08659587610671529,0.005323999176397917,0.260431654676259,3.007437148107601,1.0,0.003553721390294228,1.2350503231630992,0.6814212542110026,0.05234239444765761,0.19031639339286952,0.1609563164685643
frozenset({196.0}),frozenset({959.0}),0.03726799423478542,0.0757419772332853,0.009647910109715564,0.2588792423046567,3.4179097478180247,1.0,0.006825158538854239,1.2471085355116374,0.7348083543851021,0.09334092202618101,0.19814517219245795,0.19312894154067786
frozenset({84.0}),frozenset({959.0}),0.040209430243845046,0.0757419772332853,0.010324440391799276,0.2567666422823701,3.3900176845334897,1.0,0.007278898641706591,1.243563697954822,0.7345522141109024,0.09774436090225563,0.19585944681031559,0.19653866094701028
frozenset({5.0}),frozenset({618.0}),0.03670912139306409,0.051210400917728036,0.009412595228990793,0.2564102564102564,5.00699568476708,1.0,0.0075327064051144334,1.275958426352021,0.8307765122599164,0.11989509179467965,0.21627540572853068,0.22010633440845961
frozenset({1248.0}),frozenset({1542.0}),0.025002206077006796,0.031061564255669617,0.0063535017795687855,0.2541176470588235,8.18109625668449,1.0,0.005576894148974346,1.2990499532849855,0.9002758754772512,0.12781065088757396,0.2302066618214026,0.22933155080213902
